feature,rank_shap,shap_importance,model
0_ECDF Percentile_1,14,1.0858115904837229,Random Forest
0_Wavelet absolute mean_27777777.78Hz,15,1.085689149146341,Random Forest
0_LPCC_0,16,0.9388343794462892,Random Forest
0_Fundamental frequency,17,0.8502284146525433,Random Forest
0_Mean diff,18,0.7908087424725605,Random Forest
0_MFCC_0,19,0.7047877860550767,Random Forest
0_Median frequency,20,0.6066590596490848,Random Forest
0_Wavelet entropy,21,0.5629917176942155,Random Forest
0_MFCC_10,22,0.5069920695614069,Random Forest
0_MFCC_9,23,0.5041172107046935,Random Forest
0_MFCC_8,24,0.4930148427072911,Random Forest
0_Max,25,0.4424022956270414,Random Forest
0_LPCC_5,26,0.4143602607537681,Random Forest
0_MFCC_5,27,0.3496353198848433,Random Forest
0_Maximum frequency,28,0.3318987934167109,Random Forest
0_Median,29,0.2974845204291554,Random Forest
0_Zero crossing rate,30,0.2871356633394645,Random Forest
0_Spectral decrease,31,0.2827007623947535,Random Forest
0_LPCC_6,32,0.1998209326089049,Random Forest
0_MFCC_4,33,0.1903268926437478,Random Forest
0_LPCC_1,34,0.1518943891629344,Random Forest
0_Mean,35,0.1314605678025011,Random Forest
0_Spectral positive turning points,36,0.0980560817640818,Random Forest
0_Median absolute diff,37,0.069095606087024,Random Forest
0_Negative turning points,38,0.0286018095947181,Random Forest
0_Power bandwidth,39,0.021906940729916,Random Forest
0_Spectral roll-on,40,0.0167741928599774,Random Forest
0_Neighbourhood peaks,41,0.0092157941964765,Random Forest
0_Median diff,42,0.0,Random Forest
0_Maximum frequency,1,29313500.32880216,Bayesian Ridge
0_Median frequency,2,3161509.853184367,Bayesian Ridge
0_Fundamental frequency,3,1695110.416442606,Bayesian Ridge
0_Power bandwidth,4,1345455.0203003308,Bayesian Ridge
0_Spectral roll-on,5,797252.4515096176,Bayesian Ridge
0_MFCC_11,6,1552.357324754813,Bayesian Ridge
0_MFCC_9,7,1388.2963665717643,Bayesian Ridge
0_MFCC_4,8,1336.7871268377542,Bayesian Ridge
0_MFCC_5,9,1146.183274234111,Bayesian Ridge
0_MFCC_8,10,504.8773912279758,Bayesian Ridge
0_MFCC_0,11,243.0932810740851,Bayesian Ridge
0_MFCC_10,12,215.41538015330272,Bayesian Ridge
0_Absolute energy,13,84.90470851426907,Bayesian Ridge
0_Peak to peak distance,14,7.332242896745359,Bayesian Ridge
0_Autocorrelation,15,7.18834084659759,Bayesian Ridge
0_Spectral decrease,16,4.960597435106349,Bayesian Ridge
0_Spectral positive turning points,17,3.666792652616497,Bayesian Ridge
0_ECDF Percentile_0,18,3.640735330255758,Bayesian Ridge
0_ECDF Percentile_1,19,2.5592186780110366,Bayesian Ridge
0_Max,20,2.101681737068855,Bayesian Ridge
0_Mean,21,1.8756372385925424,Bayesian Ridge
0_Interquartile range,22,1.129456770985396,Bayesian Ridge
0_Zero crossing rate,23,0.8894662536685252,Bayesian Ridge
0_Median,24,0.8101654333083855,Bayesian Ridge
0_Spectral variation,25,0.2865626046394556,Bayesian Ridge
0_Negative turning points,26,0.2624667478222776,Bayesian Ridge
0_Histogram mode,27,0.1760119701807039,Bayesian Ridge
0_Wavelet absolute mean_27777777.78Hz,28,0.1527795449077846,Bayesian Ridge
0_Spectral entropy,29,0.1071779876477177,Bayesian Ridge
0_Entropy,30,0.1019886911988276,Bayesian Ridge
0_LPCC_0,31,0.0962487578892284,Bayesian Ridge
0_Neighbourhood peaks,32,0.0622776667556374,Bayesian Ridge
0_Wavelet energy_125000000.0Hz,33,0.0416860693677711,Bayesian Ridge
0_Wavelet entropy,34,0.0343349167616003,Bayesian Ridge
0_LPCC_5,35,0.0300355374443548,Bayesian Ridge
0_LPCC_6,36,0.0225119080940623,Bayesian Ridge
0_Slope,37,0.0103386558878911,Bayesian Ridge
0_Mean diff,38,0.0077808307676696,Bayesian Ridge
0_LPCC_1,39,0.0075152455748558,Bayesian Ridge
0_Wavelet absolute mean_125000000.0Hz,40,0.006627966633551,Bayesian Ridge
0_Median absolute diff,41,0.0005514264980392,Bayesian Ridge
0_Median diff,42,0.0001813079432537,Bayesian Ridge
0_Peak to peak distance,1,37.46979383174354,XGBoost
0_Spectral entropy,2,17.538218801596642,XGBoost
0_Autocorrelation,3,6.496015848868338,XGBoost
0_Interquartile range,4,4.14041875483102,XGBoost
0_Spectral variation,5,3.3191864428226525,XGBoost
0_Absolute energy,6,2.72185735387622,XGBoost
0_Entropy,7,2.0913845340720383,XGBoost
0_Mean diff,8,1.9364907250698653,XGBoost
0_Histogram mode,9,1.828126481851749,XGBoost
0_Wavelet absolute mean_125000000.0Hz,10,1.236590903119619,XGBoost
0_Fundamental frequency,11,0.9289666523148624,XGBoost
0_Wavelet energy_125000000.0Hz,12,0.591312056638052,XGBoost
0_LPCC_6,13,0.5876397903382778,XGBoost
0_MFCC_5,14,0.5647504199321071,XGBoost
0_Spectral positive turning points,15,0.5405289150772307,XGBoost
0_Slope,16,0.5256439357284454,XGBoost
0_ECDF Percentile_1,17,0.490591362126606,XGBoost
0_MFCC_0,18,0.4736992426198596,XGBoost
0_MFCC_11,19,0.463337959105956,XGBoost
0_Max,20,0.4622523931878929,XGBoost
0_MFCC_10,21,0.4570439348179225,XGBoost
0_MFCC_8,22,0.4352288191692902,XGBoost
0_LPCC_1,23,0.4228460312408705,XGBoost
0_LPCC_5,24,0.418745838757356,XGBoost
0_MFCC_9,25,0.4178983714467225,XGBoost
0_Wavelet entropy,26,0.3561972352134063,XGBoost
0_Maximum frequency,27,0.3296953035042311,XGBoost
0_LPCC_0,28,0.3247611099805684,XGBoost
0_Wavelet absolute mean_27777777.78Hz,29,0.2439186553680648,XGBoost
0_Median absolute diff,30,0.2367857982358585,XGBoost
0_Median frequency,31,0.2201164485096931,XGBoost
0_MFCC_4,32,0.1870908858509423,XGBoost
0_Median,33,0.1675113876810918,XGBoost
0_ECDF Percentile_0,34,0.1671225363823274,XGBoost
0_Mean,35,0.1506394455611706,XGBoost
0_Negative turning points,36,0.1444979574598372,XGBoost
0_Neighbourhood peaks,37,0.1173081524901712,XGBoost
0_Spectral decrease,38,0.1147157239376257,XGBoost
0_Median diff,39,0.0994327691415945,XGBoost
0_Zero crossing rate,40,0.0571648051787167,XGBoost
0_Power bandwidth,41,0.0,XGBoost
0_Spectral roll-on,42,0.0,XGBoost
0_Spectral entropy,1,11.150514045752706,SVR
0_Peak to peak distance,2,10.720077997071764,SVR
0_ECDF Percentile_0,3,8.87451740979485,SVR
0_Absolute energy,4,8.521133516210467,SVR
0_Interquartile range,5,7.431407490338857,SVR
0_Mean diff,6,7.39254830223094,SVR
0_Spectral variation,7,7.231075858453534,SVR
0_Wavelet absolute mean_27777777.78Hz,8,6.741807423397487,SVR
0_Spectral decrease,9,6.386123412142847,SVR
0_Median,10,5.951316573756842,SVR
0_LPCC_0,11,5.763987665606731,SVR
0_MFCC_11,12,5.243277311421909,SVR
0_Slope,13,3.701508150108654,SVR
0_Wavelet absolute mean_125000000.0Hz,14,2.0466925965746547,SVR
0_Autocorrelation,15,1.887344348673234,SVR
0_MFCC_9,16,1.5178744505718316,SVR
0_Max,17,0.9235391026843472,SVR
0_MFCC_5,18,0.7511268426388653,SVR
0_MFCC_10,19,0.6581994938063803,SVR
0_Wavelet entropy,20,0.6488970488402876,SVR
0_Wavelet energy_125000000.0Hz,21,0.5821934446490328,SVR
0_MFCC_4,22,0.5005144365848383,SVR
0_Mean,23,0.282381645677465,SVR
0_Maximum frequency,24,0.2642895652099901,SVR
0_ECDF Percentile_1,25,0.1344263916956534,SVR
0_MFCC_0,26,0.1154354566405866,SVR
0_MFCC_8,27,0.0546142935821239,SVR
0_Fundamental frequency,28,0.0269582776308151,SVR
0_Entropy,29,0.0,SVR
0_Histogram mode,30,0.0,SVR
0_LPCC_1,31,0.0,SVR
0_Median absolute diff,32,0.0,SVR
0_LPCC_5,33,0.0,SVR
0_LPCC_6,34,0.0,SVR
0_Median diff,35,0.0,SVR
0_Median frequency,36,0.0,SVR
0_Negative turning points,37,0.0,SVR
0_Neighbourhood peaks,38,0.0,SVR
0_Power bandwidth,39,0.0,SVR
0_Spectral roll-on,40,0.0,SVR
0_Spectral positive turning points,41,0.0,SVR
0_Zero crossing rate,42,0.0,SVR
0_Peak to peak distance,1,15.303706932148032,Random Forest
0_Spectral entropy,2,8.614914936303888,Random Forest
0_Absolute energy,3,7.880569214726744,Random Forest
0_Spectral variation,4,5.645713127530542,Random Forest
0_Autocorrelation,5,5.096885963825036,Random Forest
0_Interquartile range,6,4.912684700708007,Random Forest
0_Entropy,7,4.123751938575071,Random Forest
0_Wavelet energy_125000000.0Hz,8,3.3421952607288863,Random Forest
0_ECDF Percentile_0,9,2.9355065933394706,Random Forest
0_Histogram mode,10,2.551501729326912,Random Forest
0_MFCC_11,11,2.1977020159074154,Random Forest
0_Wavelet absolute mean_125000000.0Hz,12,1.9476833061029664,Random Forest
0_Mean diff,13,1.1487074780708797,Random Forest
0_Slope,14,1.021892896650456,Random Forest
0_LPCC_0,15,1.0138358156690066,Random Forest
0_ECDF Percentile_1,16,0.9444032087081112,Random Forest
0_Wavelet absolute mean_27777777.78Hz,17,0.8374344145995025,Random Forest
0_Wavelet entropy,18,0.8109106664296666,Random Forest
0_Fundamental frequency,19,0.7893993577599836,Random Forest
0_MFCC_0,20,0.6786854203874515,Random Forest
0_Median frequency,21,0.5874547405686152,Random Forest
0_MFCC_8,22,0.5430163834434855,Random Forest
0_MFCC_9,23,0.5261633738296186,Random Forest
0_Max,24,0.4337573585430392,Random Forest
0_MFCC_5,25,0.4207046740384927,Random Forest
0_Spectral decrease,26,0.3969869719276745,Random Forest
0_MFCC_10,27,0.3856924855923669,Random Forest
0_Median,28,0.3306371208601262,Random Forest
0_Maximum frequency,29,0.2573231889462563,Random Forest
0_LPCC_1,30,0.2518468467439175,Random Forest
0_Mean,31,0.2301333386952445,Random Forest
0_LPCC_5,32,0.204113098465917,Random Forest
0_LPCC_6,33,0.197473787019425,Random Forest
0_MFCC_4,34,0.1825306534819227,Random Forest
0_Zero crossing rate,35,0.1459836788303684,Random Forest
0_Spectral positive turning points,36,0.0806271890959624,Random Forest
0_Median absolute diff,37,0.0681917994485236,Random Forest
0_Negative turning points,38,0.0499717484237626,Random Forest
0_Spectral roll-on,39,0.0302235279444605,Random Forest
0_Power bandwidth,40,0.0243950315912564,Random Forest
0_Neighbourhood peaks,41,0.0078844075070073,Random Forest
0_Median diff,42,0.0,Random Forest
0_Maximum frequency,1,60670274.73632029,Bayesian Ridge
0_Median frequency,2,2791843.3891057763,Bayesian Ridge
0_Spectral roll-on,3,1640456.5383175637,Bayesian Ridge
0_Power bandwidth,4,1612519.1945673823,Bayesian Ridge
0_Fundamental frequency,5,692477.717129728,Bayesian Ridge
0_MFCC_11,6,1712.1850844516823,Bayesian Ridge
0_MFCC_4,7,1496.3391768065517,Bayesian Ridge
0_MFCC_9,8,1321.265526926695,Bayesian Ridge
0_MFCC_5,9,1125.6100396348056,Bayesian Ridge
0_MFCC_8,10,456.7733588866516,Bayesian Ridge
0_MFCC_0,11,255.05457874239,Bayesian Ridge
0_MFCC_10,12,168.52925458145307,Bayesian Ridge
0_Absolute energy,13,90.2465627952113,Bayesian Ridge
0_Peak to peak distance,14,7.46922619885685,Bayesian Ridge
0_Autocorrelation,15,5.883576856180963,Bayesian Ridge
0_Spectral decrease,16,5.600831795014038,Bayesian Ridge
0_Spectral positive turning points,17,4.735731067074738,Bayesian Ridge
0_ECDF Percentile_1,18,3.6656409925820497,Bayesian Ridge
0_ECDF Percentile_0,19,3.1815571823882407,Bayesian Ridge
0_Max,20,2.050143883441017,Bayesian Ridge
0_Mean,21,1.6268506114624033,Bayesian Ridge
0_Interquartile range,22,1.6107443917182105,Bayesian Ridge
0_Median,23,0.8826779441149704,Bayesian Ridge
0_Zero crossing rate,24,0.5206671431217454,Bayesian Ridge
0_Negative turning points,25,0.4238408128417731,Bayesian Ridge
0_Spectral variation,26,0.1966251347193328,Bayesian Ridge
0_Spectral entropy,27,0.1448426142844018,Bayesian Ridge
0_Neighbourhood peaks,28,0.1413440759896873,Bayesian Ridge
0_Wavelet absolute mean_27777777.78Hz,29,0.1382586951169396,Bayesian Ridge
0_Entropy,30,0.1323140232100264,Bayesian Ridge
0_Histogram mode,31,0.1187201479278161,Bayesian Ridge
0_LPCC_1,32,0.0921700036803922,Bayesian Ridge
0_LPCC_0,33,0.0865738692065106,Bayesian Ridge
0_LPCC_5,34,0.0405356680589587,Bayesian Ridge
0_Wavelet energy_125000000.0Hz,35,0.0290247699193685,Bayesian Ridge
0_Wavelet entropy,36,0.0286238942294558,Bayesian Ridge
0_LPCC_6,37,0.0260362774712158,Bayesian Ridge
0_Mean diff,38,0.0102113344738372,Bayesian Ridge
0_Slope,39,0.0089235825726042,Bayesian Ridge
0_Wavelet absolute mean_125000000.0Hz,40,0.0082895117998908,Bayesian Ridge
0_Median diff,41,0.0001805439122364,Bayesian Ridge
0_Median absolute diff,42,5.036713747816845e-05,Bayesian Ridge
0_Peak to peak distance,1,32.40724152186881,XGBoost
0_Spectral entropy,2,18.42239772469693,XGBoost
0_Autocorrelation,3,12.134211609723549,XGBoost
0_Entropy,4,5.65488906212002,XGBoost
0_Spectral variation,5,2.756357169066068,XGBoost
0_Absolute energy,6,2.454824799932477,XGBoost
0_Mean diff,7,2.202087914510816,XGBoost
0_Interquartile range,8,1.7484262385601177,XGBoost
0_MFCC_5,9,1.434371372764775,XGBoost
0_LPCC_0,10,1.434026897780783,XGBoost
0_Histogram mode,11,1.3715589723724244,XGBoost
0_Fundamental frequency,12,1.0927828994865216,XGBoost
0_Slope,13,1.0218608196249854,XGBoost
0_Wavelet energy_125000000.0Hz,14,0.9219226584767304,XGBoost
0_Max,15,0.8400927430587818,XGBoost
0_Median,16,0.8046089730844522,XGBoost
0_Wavelet entropy,17,0.7700305415707175,XGBoost
0_MFCC_9,18,0.7068896563393372,XGBoost
0_LPCC_1,19,0.6016851992006724,XGBoost
0_MFCC_11,20,0.5819055134591337,XGBoost
0_MFCC_10,21,0.5657576899257177,XGBoost
0_LPCC_6,22,0.5576697742295453,XGBoost
0_Wavelet absolute mean_125000000.0Hz,23,0.5414557680093993,XGBoost
0_ECDF Percentile_0,24,0.4970290948515138,XGBoost
0_Spectral decrease,25,0.4136765901559964,XGBoost
0_Spectral positive turning points,26,0.380794734162294,XGBoost
0_MFCC_4,27,0.3390736830319587,XGBoost
0_LPCC_5,28,0.3126331931612766,XGBoost
0_MFCC_8,29,0.3057541035304623,XGBoost
0_Maximum frequency,30,0.291125859185867,XGBoost
0_Negative turning points,31,0.2822804012760521,XGBoost
0_Mean,32,0.2417137284546469,XGBoost
0_Wavelet absolute mean_27777777.78Hz,33,0.2297654565551007,XGBoost
0_MFCC_0,34,0.1590737363181387,XGBoost
0_Median frequency,35,0.0975066179911295,XGBoost
0_ECDF Percentile_1,36,0.0795752077292651,XGBoost
0_Median diff,37,0.0598249655048052,XGBoost
0_Neighbourhood peaks,38,0.0418543265171348,XGBoost
0_Zero crossing rate,39,0.0319263663300623,XGBoost
0_Power bandwidth,40,0.001518257176876,XGBoost
0_Median absolute diff,41,0.0,XGBoost
0_Spectral roll-on,42,0.0,XGBoost
0_Spectral variation,1,9.736716185996077,SVR
0_LPCC_0,2,9.273263308357778,SVR
0_Interquartile range,3,8.93304715059302,SVR
0_Peak to peak distance,4,8.41951252338551,SVR
0_Spectral decrease,5,8.381226791677351,SVR
0_Spectral entropy,6,8.321376762690765,SVR
0_Mean diff,7,8.157536198373457,SVR
0_ECDF Percentile_0,8,7.662930334345577,SVR
0_Median,9,7.2759064424695055,SVR
0_Wavelet absolute mean_27777777.78Hz,10,6.150134577764987,SVR
0_Absolute energy,11,5.24678511163162,SVR
0_MFCC_11,12,4.344899115113742,SVR
0_Wavelet absolute mean_125000000.0Hz,13,4.240843059077563,SVR
0_Slope,14,3.3358485539026934,SVR
0_Max,15,3.250845762539703,SVR
0_MFCC_5,16,0.9345634313217678,SVR
0_Mean,17,0.7705441164048286,SVR
0_Autocorrelation,18,0.7463994509714638,SVR
0_MFCC_4,19,0.7055620883473359,SVR
0_MFCC_9,20,0.6944044625405592,SVR
0_Wavelet energy_125000000.0Hz,21,0.5660109114739831,SVR
0_Maximum frequency,22,0.2879434978458292,SVR
0_MFCC_0,23,0.1770300388314012,SVR
0_ECDF Percentile_1,24,0.1692894799914491,SVR
0_Wavelet entropy,25,0.1582792096962623,SVR
0_LPCC_5,26,0.1036881264425612,SVR
0_MFCC_8,27,0.0737506246742029,SVR
0_Spectral positive turning points,28,0.0403260457601885,SVR
0_Entropy,29,0.0,SVR
0_Fundamental frequency,30,0.0,SVR
0_LPCC_1,31,0.0,SVR
0_Histogram mode,32,0.0,SVR
0_MFCC_10,33,0.0,SVR
0_LPCC_6,34,0.0,SVR
0_Median diff,35,0.0,SVR
0_Median absolute diff,36,0.0,SVR
0_Negative turning points,37,0.0,SVR
0_Neighbourhood peaks,38,0.0,SVR
0_Power bandwidth,39,0.0,SVR
0_Median frequency,40,0.0,SVR
0_Spectral roll-on,41,0.0,SVR
0_Zero crossing rate,42,0.0,SVR
0_Peak to peak distance,1,15.39076734088586,Random Forest
0_Spectral entropy,2,8.327078677027698,Random Forest
0_Absolute energy,3,6.702887051935856,Random Forest
0_Autocorrelation,4,5.795587268809167,Random Forest
0_Spectral variation,5,5.19619340571969,Random Forest
0_Entropy,6,4.378765341672051,Random Forest
0_Interquartile range,7,3.905437561099548,Random Forest
0_Wavelet energy_125000000.0Hz,8,3.220587972781303,Random Forest
0_Histogram mode,9,2.461468202687056,Random Forest
0_Wavelet absolute mean_125000000.0Hz,10,2.207094555023508,Random Forest
0_ECDF Percentile_0,11,1.836297997360172,Random Forest
0_MFCC_11,12,1.4687392133933956,Random Forest
0_LPCC_0,13,1.4038248584035555,Random Forest
0_Slope,14,1.2068135121391237,Random Forest
0_Wavelet absolute mean_27777777.78Hz,15,0.9822102122678577,Random Forest
0_ECDF Percentile_1,16,0.9519665692081364,Random Forest
0_Fundamental frequency,17,0.8390330817836645,Random Forest
0_Mean diff,18,0.7928421326481195,Random Forest
0_MFCC_8,19,0.7673137714646564,Random Forest
0_Wavelet entropy,20,0.7657822908679955,Random Forest
0_MFCC_0,21,0.7637596372683068,Random Forest
0_MFCC_9,22,0.6495729414035099,Random Forest
0_MFCC_10,23,0.5114397016734505,Random Forest
0_Median frequency,24,0.4404291006270874,Random Forest
0_Median,25,0.4338662759838083,Random Forest
0_Maximum frequency,26,0.3988565619125263,Random Forest
0_Spectral decrease,27,0.3670094488987931,Random Forest
0_MFCC_5,28,0.366097718250247,Random Forest
0_Max,29,0.3253900621601148,Random Forest
0_LPCC_6,30,0.2092220731838917,Random Forest
0_Mean,31,0.2068728413057125,Random Forest
0_LPCC_1,32,0.1789114245020047,Random Forest
0_LPCC_5,33,0.1774887313108425,Random Forest
0_MFCC_4,34,0.1747044239583425,Random Forest
0_Zero crossing rate,35,0.1673353233048692,Random Forest
0_Spectral positive turning points,36,0.0889843203000879,Random Forest
0_Median absolute diff,37,0.0345528002669724,Random Forest
0_Negative turning points,38,0.0294517173340544,Random Forest
0_Power bandwidth,39,0.0258798176570485,Random Forest
0_Spectral roll-on,40,0.0194723393427828,Random Forest
0_Neighbourhood peaks,41,0.0046399127820506,Random Forest
0_Median diff,42,0.0,Random Forest
0_Maximum frequency,1,117921252.25263116,Bayesian Ridge
0_Median frequency,2,6678802.608136995,Bayesian Ridge
0_Spectral roll-on,3,2276504.58309072,Bayesian Ridge
0_Power bandwidth,4,1544801.1750780295,Bayesian Ridge
0_Fundamental frequency,5,528214.5839662856,Bayesian Ridge
0_MFCC_4,6,1641.8465550659366,Bayesian Ridge
0_MFCC_11,7,1569.4379709290536,Bayesian Ridge
0_MFCC_9,8,1422.7862304350388,Bayesian Ridge
0_MFCC_5,9,975.9112071109228,Bayesian Ridge
0_MFCC_8,10,425.51618228961655,Bayesian Ridge
0_MFCC_0,11,257.14621272333306,Bayesian Ridge
0_MFCC_10,12,127.409616593573,Bayesian Ridge
0_Absolute energy,13,61.78779570968777,Bayesian Ridge
0_Peak to peak distance,14,6.569337788107276,Bayesian Ridge
0_Autocorrelation,15,6.37511784755082,Bayesian Ridge
0_Spectral decrease,16,5.5727063769642085,Bayesian Ridge
0_Spectral positive turning points,17,4.934228150636645,Bayesian Ridge
0_ECDF Percentile_1,18,3.2032035361901467,Bayesian Ridge
0_ECDF Percentile_0,19,3.152421695918363,Bayesian Ridge
0_Max,20,2.162851809115258,Bayesian Ridge
0_Mean,21,1.7136382898135794,Bayesian Ridge
0_Interquartile range,22,0.988105977547695,Bayesian Ridge
0_Median,23,0.9732217806561934,Bayesian Ridge
0_Zero crossing rate,24,0.3274456695416226,Bayesian Ridge
0_Spectral variation,25,0.3202275417651726,Bayesian Ridge
0_Negative turning points,26,0.2534262586230072,Bayesian Ridge
0_Histogram mode,27,0.1776784059918734,Bayesian Ridge
0_LPCC_0,28,0.1320197014827342,Bayesian Ridge
0_Spectral entropy,29,0.1074435483989224,Bayesian Ridge
0_Wavelet absolute mean_27777777.78Hz,30,0.1054015076140583,Bayesian Ridge
0_Entropy,31,0.0802951570160531,Bayesian Ridge
0_Wavelet energy_125000000.0Hz,32,0.0606126633479787,Bayesian Ridge
0_LPCC_1,33,0.0565122156133318,Bayesian Ridge
0_LPCC_5,34,0.0344742133709678,Bayesian Ridge
0_Wavelet entropy,35,0.0294849639888697,Bayesian Ridge
0_Neighbourhood peaks,36,0.0282462164851123,Bayesian Ridge
0_Wavelet absolute mean_125000000.0Hz,37,0.0145563820874359,Bayesian Ridge
0_Slope,38,0.0094508662531109,Bayesian Ridge
0_Mean diff,39,0.0017111174030851,Bayesian Ridge
0_LPCC_6,40,0.0016440544046095,Bayesian Ridge
0_Median absolute diff,41,0.0001654253356642,Bayesian Ridge
0_Median diff,42,0.0,Bayesian Ridge
0_Peak to peak distance,1,37.66198255373981,XGBoost
0_Spectral entropy,2,17.29187535208557,XGBoost
0_Autocorrelation,3,11.896070378163456,XGBoost
0_Interquartile range,4,3.892453841491292,XGBoost
0_Max,5,2.2112018221952794,XGBoost
0_Mean diff,6,1.6774370974706487,XGBoost
0_Spectral variation,7,1.6304151345364133,XGBoost
0_Entropy,8,1.6266301724917878,XGBoost
0_MFCC_11,9,1.3269195158451796,XGBoost
0_Histogram mode,10,1.0076606179179002,XGBoost
0_MFCC_10,11,0.7114217455700039,XGBoost
0_Absolute energy,12,0.629686555309718,XGBoost
0_LPCC_0,13,0.5978221807029096,XGBoost
0_MFCC_9,14,0.5864356471492908,XGBoost
0_LPCC_6,15,0.5388597349211578,XGBoost
0_Fundamental frequency,16,0.5243917302464446,XGBoost
